글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
173477,공개,건설현장 여성복지제도 및 퇴직금 및 ...,2020-03-13,김**,콜센터,처리완료,"건설복지및 의료 행정 등 .. 중요하고 기본적인 것들이 안되어지고 있습니다  근로자들은 노예계약으로 허덕이며 살고있습니다 1년이상 건설현장 종사자도 일반회사 근로자와 마찬가지로  복지제도와 의료혜택 건설 실직자 취업교육 및 수당 및. 세금해택및 대출  공정하게 질을 향상해 주시기 바랍니다 여성현장근로자 는 결혼할수있는 해택이 안되어있고 결혼도 못하고 나이만먹는 희생만 되는것같아 직업에 회의감이 옵니다   직업상 자녀육성및 임신 등 여성복지가 전혀 이루어지지않고  몸만 힘들고 경력은 쌓아도 오갈대다 없어지고 기본적인 대출및 세금. 의료 해택에도 현장임시직 일용직이라는 이유로  부당대우와 제안을 두고있습니다 시선도 그렇고 직업훈련도 제안이되며  취업교육도 없습니다   안녕하세여 져는 건설현장을 주로 다니는 여사무원.공무관리팀 여자  입니다  일용직. 임시직. 계약직으로 주로 일을하지만 아시다시피 지금 현장근로자들은  건설경기에 몸으로 부딪히듯 어렵게 허덕이며 살아가고 있습니다 그래도 어려운 환경과 여건이지만 그래도 언젠가는 나아지겠지 하면서 참고 이겨내고 노력하면서 경력을 쌓아가고 있지만  경력자는 오갈대가 없이 백수가되고 결혼할수있는 여건도 안되고 조건제안을 두는 부당대우와 배경과 사생활 노출이되는 불법적인 인사채용이 대다수 이며 시간이 지날수록 나아지는 기미는 보이지 않고 경기불황으로 일반회사원에 못미치는 연봉제와 복지제도 퇴직금 미지급등  어려움은 더욱 늘고 있습니다  실업자가 들을수있는 교육훈련조차 제안이 있고 서민대출조차  제안이되어 이러지도 못하는  어려움만 생기고  10년동안 불안전한 채용계약제도와 부당퇴직과 부당대우등 ... 참다가 결국 이렇게 한글자 씁니다  현장은 말그대로 보이는 것보다 심각한 수준이고 더군다나 여직원및 여임시계약직.일용직들은 노예계약을 하고도 희생되면서도  복지는 말도 못꺼내고 내가일한 만큼의 급여도 못받고 일하는 수준입니다  더군나나 어려운데 코로나로 실업자가 된 일용직및 임시직은  오갈데가 없어지고 있고 관련 취업훈련및 수당은 물론 교육단체조차 없습니다  한마디로 바닥까지 갔습니다 ......................................................... 최소한 퇴직금 및 실업수당을 받으려해도  그런것조차 해당이 어렵기 때문에 낙오자가 되고 있습니다  ............................. 최소한 복지에서 지급해주는 행정조차 빠른처리가 안되고 시간끌기 하고있고  기술자는 물론 관리자들고  직접적인 어려움을 부딪히며 힘들게 살아가고 있습니다  구체적인 설명을 따로 글을쓰겠지만 간단하게 설명드리는 요점은  1. 경기불황전부터 부당대우. 비정상급여체계. 비정상 근로계약서. 비합리적퇴사처리 기본적인 것부터  시스템이 안됨  2. 여성 복지제도 하나도 되지않음  3. 부당적인 노예계약   4. 일반회사의 실업급여및 퇴직제도  5.코로나영향으로 오는 일자리지원 제도  6.연말정산및 기타 세금 환급정책 어려움  7.일용직종사자 보험해택및 근로자 대출 제안   일용직.임시직  단기간 근무자들이 대부분이기 ？문에  보험 조차 제대로 안되었기 때문에  연말정산부분에 회사소속이 없는 프리랜서도 많아 개인이 알아서 해야하는 부담도 있어  보험혜택및 대출조차 제안이 되고 있습니다  ""앞으로 1년이상 현장근로 종사자는 복지및 세금혜택 대출및 보험제도 지원과 시스템을 활성화 시켜주시고  최소한 일반회사처럼 이라도 근로제도를 바꾸어 주셨으면합니다 .구축이어려우면 굳이 서류를 제출하지 않고도 핸드폰 어플로 깔아서 본인이 직접 신청하여 행정처리 할수있는 시스템을 만들어주십시오"" 요근래 연말정산및 근로장녀금 퇴직공제 부분에서 여러가지 희망이 보이긴하지만  빠른처리가 안되고 일용직이다보니 신상만 조회되고 확인절차 시스템이 없기 ？문에 행정처리및 복지 . 보건 . 은 물론  시간만끌고 있습니다  10년가까이 건축.건설현장 을 다녔지만 언젠가는 나아지겠지 싶어 기다렸지만 10년전보다 더안좋아지고 있고  더군다나 건설경기 불황과 코로나로 생계가 끊어지고 있습니다  최소한 근로장녀금 이라도 조기지급 원합니다 정말 힘듭니다",콜센터,고객님 안녕하십니까? 근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 문의주신 사항은 고용노동부에서 업무를 수행하고 있습니다. 번거로우시겠지만 아래의 문의처를 이용하시기 바랍니다.- 대표번호: (국번없이)1350- 홈페이지: 민원마당(minwon.moel.go.kr)>민원신청>빠른인터넷상담 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(1588-0075)로 전화를 주시면 성심성의껏 답변해 드리겠습니다. 이용해주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. 
173372,공개,이직확인서,2020-03-12,장**,콜센터,처리완료,2월 27일 퇴직처리 하셨다 하시고 .. 3월 첫째주에 실업급여 서류 신청 해주시는걸 다 접수 해주셨다고 하셨습니다. 근데 제가 확인한 결과 이직확인서는 접수도 안되어 있고 처리도 안되어 있어서 전에 다는던 회사에 연락을 계속 했지만 접수 했다고 기다리라는 말 만 반복 하는데 ..이직처리 기간이 오래 걸린다며 3주는 기달려 봐야 하는거라며 .. 이야기 하시는데 이렇게 오래 걸리는게 맞는지요? 계속 접수는 했다는 말만 하시니.. 한달을 기다리는게 맞는건가요?,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.사이버 상담실에서는 일반적인 기준에  대해 안내해드리는 기관으로서 직접적인 업무처리를 하지 않음을 양해해 주시기 바랍니다. 또한 질문하신 내용 중 고객님의 확인되는 정보(성명, 전화번호)만으로 이직확인서의 접수여부 및 처리 내용을 확인할 수 없습니다.  현재 근로복지공단 고용산재토탈서비스에서 조회내용(접수, 처리중, 결재완료, 처리완료 등)이 확인되지 않는다면, 사업장에서 제출하지 않았을 수 있으며, 사업장에서 접수하였음에도 조회내용이 확인되지 않는다면 접수 여부를 제출한 소속기관에 확인하셔야 합니다.   ○ 근로자 개인이 확인하는 경우 고용산재 토탈서비스 사이트 접속 후  개인 → 일반개인 → 공인인증서 로그인 → 정보조회 → 민원조회 → 사업장 피보험자격신고현황 클릭→ 민원서류 근로자고용종료신고서(상실) 선택 개인 → 일반개인 → 공인인증서 로그인 → 정보조회 → 민원조회 → 이직확인서 처리여부 조회  만약 사업장에서 계속 이직확인서 제출을 미루는 경우, 피보험자격확인청구를 진행해야합니다. 서식인 피보험자자격 확인청구서는 사업장소재지 관할근로복지공단에 관련증빙자료(근로계약서등(임금등, 통장사본)를 첩부하여 근로자 본인이 신청하여야 합니다. 접수할때 자료가 없을때에는 시간이 많이 소요되는 점을 감안하여 제출하여 주시기 바랍니다. ★ 피보험자격 확인청구란사업주가 피보험자격 신고 등을 이행하지 아니하거나, 신고내용이 사실과 다른 경우 신고함으로 실직근로자 등이 고용보험제도(예: 실업급여)상의 혜택을 받지 못하는 경우가 없도록 피보험자격을 확인하고 정정해주는 제도입니다. ▶ 사업주가 피보험자격 신고 등을 이행하지 아니하거나, 신고내용이 사실과 다른 경우 신고함으로 실직근로자 등이 고용보험제도(예: 실업급여)상의 혜택을 받지 못하는 경우가 없도록 피보험자격을 확인하고 정정해주는 제도로 피보험 확인 청구가 있습니다.  ○ 청구권자 : 피보험자 또는 피보험자이었던 자  ○ 청구사유    ① 피보험자격 취득·상실신고(근로내용신고)가 누락된 경우    ② 피보험기간의 정정이 필요한 경우    ③ 피보험자격 신고사항의 변경이 필요한 경우(상실사유 정정  등)    ④ 피보험자격 이직확인서 제출을 안 해주는 경우○ 제출처: 근로복지공단 사업장 관할지사 가입지원부 (자격관리부)로 제출○ 신청서류 : 고용보험 피보험자격 확인청구서○ 구비서류 : ※ 피보험자격의 확인을 입증할 수 있는 서류 첨부[사실확인서류] 근로계약서, 인사카드, 사직서, 급여대장 및 통장사본, 기타 퇴직에 관한 서류 등※ 지사에서 필요 시 추가서류 요청할 수 있습니다.  ★ 우리 공단 사이버상담은 공단 수행 업무와 관련한 일반적인 기준 및 민원신청 절차 등을 안내 드리고 있으므로, 개별사례에 대한 상세 안내가 필요하신 경우 관할지사 가입지원부에 문의하시면 보다 자세한 안내를 받으실 수 있음을 알려드립니다.   * 서식자료 : 근로복지공단홈페이지(https://www.kcomwel.or.kr) → (좌측 상단 검색 -돋보기 옆) 서식자료에서 해당 서식을 검색 후 사용합니다. * 지사 찾기 : 근로복지공단홈페이지 → (좌측 상단) 공단소개 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처 등을 상세하게 검색 가능합니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다 "
173318,공개,이직확인서 접수를 하였다고 하는데 확...,2020-03-12,백**,콜센터,처리완료,2월 말까지 근무하고 퇴사를 했습니다. 전 직장에서 3월4일에 이직확인서를 성남지사에 접수를 했다고 합니다. 진행상황을 알수없어 답답한 마음에 글을 올립니다.,콜센터,고객님 안녕하십니까? 근로복지공단콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ※ 사이버 상담실에서는 일반적인 기준에 대해 안내해드리는 기관으로서 직접적인 업무처리를 하지 않음을 양해해 주시기 바랍니다.또한 고객님의 개인정보가 정확하게 확인되지 않아 근로복지공단 고용산재토탈서비스http://total.kcomwel.or.kr) 를 통한 경로를 안내해 드리겠습니다. ○ 근로자 개인이 확인하는 경우 고용산재 토탈서비스 사이트 접속 후  개인 → 일반개인 → 공인인증서 로그인 → 정보조회 → 민원조회 → 사업장 피보험자격신고현황 클릭→ 민원서류 근로자고용종료신고서(상실) 선택 개인 → 일반개인 → 공인인증서 로그인 → 정보조회 → 민원조회 → 이직확인서 처리여부 조회  기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.
173315,공개,퇴직연금지급에 의한 개인정보 동의가 ...,2020-03-12,최**,복지연금국,처리완료,문자로 인증하라고 하여 했는데 아이폰이라 안되다고 인터넷창으로 하라는 문자를 다시받았습니다. 인터넷창에서 해보았는데 최종 완료창이 뜨질안아 문의드립니다. 콜센터는 매일매일전화드려도 연결한번 안되고 답답합니다. 5일이내 처리하라는데 월요일부터 안되고 있습니다,복지연금국,고객님께서 문의하신 내용은 유선연락으로 답변드렸습니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
173233,공개,퇴직금 문의,2020-03-11,김**,콜센터,처리완료,"퇴직연금 동의 문자가 와서 3월 5일에 동의 신청을 했는데요, 진행여부를 확인해 보니 아무내용도 뜨지 않아요.  오늘 상담센터에 전화해보니  동의 되었다고 하는데 원래 진행여부는 안뜨는건가요?  지급은언제되는건가요?",콜센터,"안녕하세요. 근로복지공단 콜센터 입니다. 현재 퇴직연금 지급집중화시기로 업무 및 문의가 폭주하여 고객님 문의 답변이 늦어진점 대단히 죄송하며, 고객님의 너그러운 이해 부탁드립니다. 고객님 퇴직연금 지급신청건에 대하여 화인결과 2020.3.17에 지급 신청(서류 및 잔여부담금등 납입 후 전산접수)되어 2020.3.19에 정상지급 처리 된 것으로 확인됩니다. 기타 퇴직연금 관련하여 궁금하신 사항이나 문의사항은 1661-0075로 연락주시면 친절히 상담해드리겠습니다. 감사합니다. "
173218,공개,일반은행에서 DB퇴직연금가입업체인데 ...,2020-03-11,백**,복지연금국,처리완료,기업은행에서 운영하는 DB퇴직연금 가입업체인데 운영수수료가 있어서 근로복지공단에서 운영하는 DB퇴직연금으로 변경 가능한지 연락 부탁드립니다,복지연금국,"<!--[if !supportemptyparas]--> <!--[endif]--> 고객님께서 문의하신 내용은 유선연락으로 답변드린바와 같이근로복지공단 퇴직연금은 확정기여형퇴직연금(dc형), 기업형irp, 개인형퇴직연금(irp)제도를 제공합니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
172881,공개,퇴직연금지급에 관하여,2020-03-10,김**,복지연금국,처리완료,퇴직연금지급을 원합니다. 신청하는것이 참 복잡한데 어디로 어떻게 들어가야하는지 알려주세요,복지연금국,고객님께서 문의하신 내용은 유선연락으로 답변드렸습니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
172771,공개,퇴직연금가입자의 퇴직금지급,2020-03-09,임**,복지연금국,처리완료,퇴직연금을 1년단위로 납부중입니다.  상여금이 매년 달라져서 매달 신고하는 게 번거로와 그리 하고 있습니다.   퇴직연금 1년분 납부후 반년을 더 재직한 사람에게 반년분 퇴직금은 퇴직연금으로 불입하지 않고 퇴직급여로 지급해도 되나요,복지연금국,고객님께서 문의하신 내용은 유선연락으로 답변드렸습니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
172611,공개,"퇴직금처리, 실업급여",2020-03-06,김**,콜센터,처리완료,실업급여 권고사직으로 대상자인데요 직장에서 퇴직접수는 되었는데 고용센터에서 말씀하시기를 아직 근로복지공단에서 서류가 넘어오지 않아 아직 실업급여신청을 못하고 있습니다   상실처리 해주시고 퇴직금도 개인형 퇴직연금 irp 계좌만들어 접수되어서 문자도 동의도 했습니다 처리부탁드립니다,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 고객님의 문의에 대해 답변이 늦어진점 대단히 죄송하며 고객님의 너그러운 이해 부탁드립니다.상실신고와 이직확인서 처리여부를 전산 확인 후 안내해야하나 고객님의 정보가 정확히 확인되지않아 확인 안내 어려운점 양해부탁드립니다.  상실신고와 이직확인서 접수처리 여부 확인 가능 경로입니다.근로복지공단 토탈서비스(total.kcomwel.or.kr) 접속> 공인인증서로 일반근로자 로그인> 정보조회> 사업장 피보험자격관리 신고현황 or 이직확인서 처리여부 조회. 입니다. 만일 상실신고, 이직확인서 처리 확인이 안되신다면 번거로우시겠지만 사업장 소재지 관할 근로복지공단 담당자와 다시 한번 확인 부탁드립니다.  * 지사찾기 : 근로복지공단홈페이지 → (좌측 상단) 공단소개 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처 등을 상세하게 검색 가능합니다.퇴직연금에 대한 문의 답변입니다. 근로복지공단에서 운영하는 퇴직연금에 가입이 되어있는 경우, 상실신고와 별도로 '퇴직연금지급신청서'와 고객님의 irp 계좌 사본 첨부하셔서 접수 해주셔야 하고 혹시 퇴직자(고객님)의 미납, 잔여 부담금이 있다면 빠른시일 내 사업장에서 납입해주셔야 합니다. 신청 해주셨다면 사업장 미납금 처리 확인이 필요하기 때문에 영업일 기준 2주정도 소요될 수 있습니다. (매년 2월~4월은 가입자의 근로계약기간 만료 등으로 퇴직연금 지급신청이 급증하여 처리가 다소 지연될 수 있습니다.)          근로복지공단에서 운영하는 퇴직연금에 가입 되어있는 경우에 한해서, 혹시 퇴직연금 처리에 대해 한번 더 확인하고자 하신다면 번거로우시겠지만 사업장 관할 근로복지공단 담당자에게 확인 부탁드립니다. * 지사찾기 : 근로복지공단홈페이지 → (좌측 상단) 공단소개 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처 등을 상세하게 검색 가능합니다.사이버 상담실에서는 일반적인 기준에 대해 안내해드리는 기관으로서 직접적인 업무처리를 하지 않음을 양해해 주시기 바랍니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.  ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
172556,공개,메모 남겼는데 전화도 없고 외근 나간...,2020-03-05,노**,콜센터,처리완료,오늘 오후 1시 넘어서 담당자와 통화하고 싶다니 다른 전화통화중이라 하여 메모를 남기고 전화부탁했습니다. 4시가 넘어서도 연락이 없어 다시 전화하니 외근 나갔다네요!! 제 메모는 무시 한겁니까? 매우 화가 납니다.,콜센터,고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ★ 고객님 불만민원을 강릉지사 전지연 과장님에게 전달하였으며 민원인과 통화하여 10시 54분경 유선으로 안내해 드린 내용으로  인터넷 상담 답변을 대신하겠습니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
172148,공개,퇴직자 연금,2020-03-03,강**,콜센터,처리완료,퇴직교사 퇴직금 신청 중 통장사본 첨부가 용량초과로 어렵습니다.  퇴직금 지급해야할 대상은  꼬마대통령 어린이집 표명영 교사입니다.  통장을 사진으로 찍어서 첨부하려는데 안됩니다.  핸드폰 번호주시면 폰전송 할수 있기를 바랍니다,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님이 문의주신 퇴직금 신청관련으로 통장사본 첩부 용량초과로 어려운부분에 대해서는 근로복지공단직원핸드폰번호로는 업무를 처리할 수 없을 것 같습니다.민원서류접수에 관련된 부분이라 개인핸드폰으로는 불가능하고 관할지사 팩스로 보내주시면 가능할 듯 싶습니다. 꼬마대통령어린이집, 대표자: 강영례 분이 맞다면 근로복지공단 관악지사 경영복지부로 확인되오니 담당자와 상의하여 처리하시기 바랍니다.담당자: 조영호 대리(02-2109-2352)  기타 궁금한 사항이 있으시면근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
171656,공개,피보험자이직확인서팩스,2020-02-25,이**,콜센터,처리완료,피부험자이직확신서 팩스로 가능합니까? 팩스번호를 알고싶습니다.,콜센터,고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ★ 고객님 문의사항에 대하여 2020.02.27. 10시 44분경 유선으로 안내해 드린 내용으로  인터넷 상담 답변을 대신하겠습니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
171644,공개,퇴직연금 지급신청,2020-02-25,전**,콜센터,처리완료,"안녕하세요.  2020년 1월말 퇴직자에 대해 2020년 2월 3일 온라인 지급 신청 및 부담금 정산신청을 하였습니다. 사업자 369-09-00178 제이엠커피 남포점 퇴직자에게 가입자 동의 문자가 오지 않는다는 답변을 들어 다시 11일 온라인 신청을 하였으며, 다시 한번더 문자가 오지 않는다는 답변을 들어, 공단측에 문의하니 퇴직자가 문자거부를 하여 문자가 가지 않는다는 답변을 들어 서면(fax) 퇴직금 신청을 하였습니다. 팩스 발신후   담당지사에 접수를 확인하였고 부담금 관련 문의 후 정산 후  현재까지 퇴직금 지급은 이루어지지 않고 있습니다. 금일 다시 연락을 취해보니 서류가 누락되었다고 하며 부담금 안내 문자를 재발송받았습니다.  수차례의 퇴직연금 공단 부서의 문의를 통해도 퇴직자 1인의 퇴직급 지급조차 이루어지지 않고 있는 상황에 대해 공단측에서 인지가 필요하다고 생각되어 상담을 남기며, 업무처리 등의 전반적인 개선이 필요하다고 생각합니다.",콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.담당부서로 불편하신 사항에 대해 개선요청을 하였습니다만, 고객님의 말씀으로 인하여 빠르게 개선이 될 수 있어 감사의 말씀을 전하며 다시 한번 고객님께 심려를 드려 죄송하다는 말씀을 드립니다. 추후 이런 불편을 드리지 않도록 주의를 기울이며 항상 고객님의 마음을 헤아리는공단이 될 수 있도록 노력하겠습니다. ★ 위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 사업장 관할 우리 공단 소속기관 경영복지부 또는 근로복지공단콜센터(☎1588-0075)로 전화주시면 성심 성의껏 답변해 드리겠습니다. 감사합니다. "
171593,공개,아르바이트 실업급여 받을수 있는지 문...,2020-02-24,김**,콜센터,처리완료,안녕하세요 김채연 950227이고요  제가 근로복지공단에서 우편 작년인가 제작년에 실업급여 자격이 된다며 신청하라고 받았어요  근데 그걸 최근 집정리를 하다가 발견했는데  제가 근로복지공단과 고용보험사이트에서 확인한결과 고용보험가입된 최종알바퇴직일이 2018.08.24이더라고요 그리고 근무일수 대충계산했을때 180일은 되는데 받을수있을까요? 여기로 전화했는데 대기자가 많아서 글남겨요 ㅠㅠ 연락주세요!,콜센터,고객님 안녕하십니까? 근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 실업급여 수급자격과 관련해서는 고용노동부에서 업무를 담당하고 있습니다. 번거로우시겠지만 아래의 경로에서 상담이 가능합니다.- 대표번호: (국번없이)1350- 홈페이지: 민원마당(minwon.moel.go.kr)>민원신청>빠른인터넷상담 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
171560,공개,직원 퇴직연금,2020-02-24,김**,콜센터,처리완료,2월10일부로 퇴직하였는데 퇴직금 어떻게 해야되나요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 고객님께서 문의주신 내용에 대한 답변 드립니다. 회사를 퇴사하게 되면 사업장에서 퇴직연금 급여신청서와 통장개설사본를 접수해 주시면 됩니다. 잔여부담금이나 미납금 없는 경우라면 지급신청서, 통장사본 접수 시점부터 2~3주 소요 후 지급됨을 참고바랍니다.  기타 궁금한 사항이 있으시면 근로복지공단 퇴직연금 콜센터(☎1661-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
171521,공개,의료비대출 문의,2020-02-21,최**,콜센터,처리완료,안녕하세요 작년(2019) 경기도청 기간제근로자로 근무를 하면서 의료비대출을 받았습니다 현재 근로계약 해지된 상태입니다 자영업자 고용보험에 가입을 하고 3개월이 지나면 의료비대출을 추가로 받을 수 있는지 궁금합니다,콜센터,"안녕하세요. 근로복지공단 콜센터 입니다. 먼저 고객님의 문의에 대하여 답변이 늦어진점 대단히 죄송하며 고객님의 너그러운 이해 부탁드립니다.  저희 공단에서 시행중인 근로자생활안정자금 의료비대부는 근로기준법상 근로자에 한하여 대출가능한 제도입니다. 고객님의 개인정보가 없어  저희 공단 의료비 대출을 받으신 경우인지 확인되지 않습니다만, 저희 공단의 생활정자금 융자를 이용하셨다면 자영업자는 해당 사업을 이용할 수 없음을 알려드립니다. 현재 국가에서 자영업자를 위하여 많은 제도를 시행중에 있으므로 노란우산공제회, 소상공인협회 등을 통하여 알아보시는것도 좋을 것 같습니다. 저희 공단 사업과 관련하여 기타 궁금하신 사항이나 문의사항이 있으시면 1588-0075로 전화주시면 친절히 상담해드리겠습니다. 감사합니다. "
